Requested report - WIN WAVES
ORGANIZATION ID = 21FLPDEM MONITORING LOCATION ID - LOCATION NAME = 06-06 - Lake Tarpon Canal, Structure 
Report Run on SEPTEMBER 23, 2024 The data you are accessing are from the WIN Warehouse.  The WIN Warehouse is refreshed on a weekly basis with new data that are submitted to WIN.  The refresh process occurs on the weekend; data uploaded to WIN through each Friday are available in the WIN Warehouse by the following Monday.  WIN replaces Florida STORET as an active data repository.  Florida STORET data are accessible through STORET Public Access (SPA). The following data met your selection criteria
"Organization ID"|"Monitoring Location ID"|"WBID"|"Activity ID"|"Activity Type"|"Activity Start Date Time"|"Matrix"|"Sample Collection Type"|"Sampling Agency Name"|"Activity Depth"|"Activity Depth Unit"|"Activity Top Depth"|"Activity Bottom Depth"|"Activity Depth Top Bottom Unit"|"DEP Result ID"|"DEP Analyte Name"|"DEP Result Value Number"|"DEP Result Value Text"|"DEP Result Unit"|"DEP MDL"|"DEP PQL"|"Value Qualifier"|"Sample Fraction"|"Lab ID"|"Result Comments"|"Audit Censored Decisions"
"21FLPDEM"|"06-06"|"1541B"|"06061911302F"|"Field"|"02/19/2019 13:02:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"2.12"|"m"|""|""|""|"4440021"|"Dissolved Oxygen"|"7.37"|""|"mg/L"|""|""|""|""|""|"red brown color, low turbidity, typha sp, no visible particle film"|""
"21FLPDEM"|"06-06"|"1541B"|"06061940931F"|"Field"|"06/26/2019 09:31:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.221"|"m"|""|""|""|"4439795"|"Specific Conductance"|"515"|""|"umho/cm"|""|""|""|""|""|"tannic, thick particle film"|""
"21FLPDEM"|"06-06"|"1541B"|"06061921324F"|"Field"|"03/19/2019 13:24:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"3.715"|"m"|""|""|""|"4437945"|"pH"|"7.31"|""|"SU"|""|""|""|""|""|"tannic, trash, vegetated banks, brown particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06061940934F"|"Field"|"06/26/2019 09:34:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"4.079"|"m"|""|""|""|"4437949"|"Dissolved Oxygen Saturation"|""|"Not Reported"|""|""|""|""|""|""|"tannic, thick particle film"|""
"21FLPDEM"|"06-06"|"1541B"|"06061940934F"|"Field"|"06/26/2019 09:34:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"4.079"|"m"|""|""|""|"4441504"|"Dissolved Oxygen"|""|"Not Reported"|""|""|""|""|""|""|"tannic, thick particle film"|""
"21FLPDEM"|"06-06"|"1541B"|"06061940931F"|"Field"|"06/26/2019 09:31:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.221"|"m"|""|""|""|"4440671"|"Dissolved Oxygen"|"6.92"|""|"mg/L"|""|""|""|""|""|"tannic, thick particle film"|""
"21FLPDEM"|"06-06"|"1541B"|"06061911302F"|"Field"|"02/19/2019 13:02:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"2.12"|"m"|""|""|""|"4440640"|"Dissolved Oxygen Saturation"|"83.1"|""|"%"|""|""|""|""|""|"red brown color, low turbidity, typha sp, no visible particle film"|""
"21FLPDEM"|"06-06"|"1541B"|"06061940934F"|"Field"|"06/26/2019 09:34:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"4.079"|"m"|""|""|""|"4438461"|"pH"|"6.96"|""|"SU"|""|""|""|""|""|"tannic, thick particle film"|""
"21FLPDEM"|"06-06"|"1541B"|"06061911302F"|"Field"|"02/19/2019 13:02:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"2.12"|"m"|""|""|""|"4441152"|"pH"|"7.48"|""|"SU"|""|""|""|""|""|"red brown color, low turbidity, typha sp, no visible particle film"|""
"21FLPDEM"|"06-06"|"1541B"|"06061940934F"|"Field"|"06/26/2019 09:34:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"4.079"|"m"|""|""|""|"4440227"|"Salinity"|"0.26"|""|"PSU"|""|""|""|""|""|"tannic, thick particle film"|""
"21FLPDEM"|"06-06"|"1541B"|"06061921324F"|"Field"|"03/19/2019 13:24:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"3.715"|"m"|""|""|""|"4441394"|"Dissolved Oxygen Saturation"|"29.1"|""|"%"|""|""|""|""|""|"tannic, trash, vegetated banks, brown particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06061940934F"|"Field"|"06/26/2019 09:34:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"4.079"|"m"|""|""|""|"4439899"|"Temperature, Water"|"29.85"|""|"deg C"|""|""|""|""|""|"tannic, thick particle film"|""
"21FLPDEM"|"06-06"|"1541B"|"06061921324F"|"Field"|"03/19/2019 13:24:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"3.715"|"m"|""|""|""|"4440065"|"Temperature, Water"|"21.56"|""|"deg C"|""|""|""|""|""|"tannic, trash, vegetated banks, brown particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06061940934F"|"Field"|"06/26/2019 09:34:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"4.079"|"m"|""|""|""|"4438296"|"Specific Conductance"|"548"|""|"umho/cm"|""|""|""|""|""|"tannic, thick particle film"|""
"21FLPDEM"|"06-06"|"1541B"|"06061911302F"|"Field"|"02/19/2019 13:02:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"2.12"|"m"|""|""|""|"4437543"|"Specific Conductance"|"486"|""|"umho/cm"|""|""|""|""|""|"red brown color, low turbidity, typha sp, no visible particle film"|""
"21FLPDEM"|"06-06"|"1541B"|"06061911301S"|"Sample"|"02/19/2019 13:01:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4554221"|"Chlorophyll c"|"1.4"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06061911302F"|"Field"|"02/19/2019 13:02:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"2.12"|"m"|""|""|""|"4437299"|"Salinity"|"0.24"|""|"PSU"|""|""|""|""|""|"red brown color, low turbidity, typha sp, no visible particle film"|""
"21FLPDEM"|"06-06"|"1541B"|"06061921324F"|"Field"|"03/19/2019 13:24:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"3.715"|"m"|""|""|""|"4440388"|"Salinity"|"0.32"|""|"PSU"|""|""|""|""|""|"tannic, trash, vegetated banks, brown particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06061921324F"|"Field"|"03/19/2019 13:24:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"3.715"|"m"|""|""|""|"4435641"|"Specific Conductance"|"650"|""|"umho/cm"|""|""|""|""|""|"tannic, trash, vegetated banks, brown particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06061871251S"|"Sample"|"11/08/2018 12:51:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4441759"|"Residues- Nonfilterable (TSS)"|"2"|""|"mg/L"|"1"|"1"|""|"Total"|"E54357"|"I - Final dried residue < 2.5 mg as req'd by method"|""
"21FLPDEM"|"06-06"|"1541B"|"06061911302F"|"Field"|"02/19/2019 13:02:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"2.12"|"m"|""|""|""|"4438506"|"Temperature, Water"|"21.46"|""|"deg C"|""|""|""|""|""|"red brown color, low turbidity, typha sp, no visible particle film"|""
"21FLPDEM"|"06-06"|"1541B"|"06061940931F"|"Field"|"06/26/2019 09:31:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.221"|"m"|""|""|""|"4438647"|"Dissolved Oxygen Saturation"|"96.4"|""|"%"|""|""|""|""|""|"tannic, thick particle film"|""
"21FLPDEM"|"06-06"|"1541B"|"06061911301S"|"Sample"|"02/19/2019 13:01:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4551241"|"Nitrate-Nitrite (N)"|"0.01"|""|"mg/L"|"0.01"|"0.04"|"U"|"Total"|"E54357"|"analytical batch ID used for method batch ID"|""
"21FLPDEM"|"06-06"|"1541B"|"06061911301S"|"Sample"|"02/19/2019 13:01:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4551789"|"Escherichia coli (MPN)"|"13"|""|"MPN/100 mL"|"1"|"1"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06061911301S"|"Sample"|"02/19/2019 13:01:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4555469"|"Orthophosphate (P)"|"0.01"|""|"mg/L"|"0.01"|"0.04"|"U"|"Dissolved"|"E54357"|"analytical batch ID used for method batch ID"|""
"21FLPDEM"|"06-06"|"1541B"|"06061911301S"|"Sample"|"02/19/2019 13:01:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4554418"|"Phosphorus- Total"|"0.03"|""|"mg/L"|"0.01"|"0.04"|"I"|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06061911301S"|"Sample"|"02/19/2019 13:01:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4554938"|"Chlorophyll a- uncorrected"|"16.3"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06061911301S"|"Sample"|"02/19/2019 13:01:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4550639"|"Nitrogen- Total Kjeldahl"|"0.58"|""|"mg/L"|"0.1"|"0.4"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06061911301S"|"Sample"|"02/19/2019 13:01:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4553251"|"Pheophytin a"|"2.6"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06061911301S"|"Sample"|"02/19/2019 13:01:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4553419"|"Chlorophyll a- corrected"|"14.2"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06061911301S"|"Sample"|"02/19/2019 13:01:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4553592"|"Chlorophyll b"|"0.5"|""|"ug/L"|"0.5"|"0.5"|"U"|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06061911301S"|"Sample"|"02/19/2019 13:01:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4549981"|"Turbidity"|"1.4"|""|"NTU"|"0.1"|"0.1"|""|""|"E54357"|"analytical batch ID used for method batch ID"|""
"21FLPDEM"|"06-06"|"1541B"|"06061911301S"|"Sample"|"02/19/2019 13:01:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4550960"|"Ammonia (N)"|"0.01"|""|"mg/L"|"0.01"|"0.04"|"U"|"Total"|"E54357"|"analytical batch ID used for method batch ID"|""
"21FLPDEM"|"06-06"|"1541B"|"06061911301S"|"Sample"|"02/19/2019 13:01:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4550687"|"Residues- Nonfilterable (TSS)"|"2"|""|"mg/L"|"1"|"1"|""|"Total"|"E54357"|"I - Final dried residue < 2.5 mg as req'd by method; analytical batch ID used for method batch ID"|""
"21FLPDEM"|"06-06"|"1541B"|"06061940931S"|"Sample"|"06/26/2019 09:31:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4570788"|"Chlorophyll a- uncorrected"|"16.3"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06061940931S"|"Sample"|"06/26/2019 09:31:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4571231"|"Nitrate-Nitrite (N)"|"0.01"|""|"mg/L"|"0.01"|"0.04"|"U"|"Total"|"E54357"|"F - Sample filtered to remove excessive debris; analytical batch ID used for method batch ID"|""
"21FLPDEM"|"06-06"|"1541B"|"06061940931S"|"Sample"|"06/26/2019 09:31:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4571568"|"Pheophytin a"|"1.6"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06061940931S"|"Sample"|"06/26/2019 09:31:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4572681"|"Escherichia coli (MPN)"|"19"|""|"MPN/100 mL"|"2"|"2"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06061940931S"|"Sample"|"06/26/2019 09:31:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4570153"|"Chlorophyll b"|"0.5"|""|"ug/L"|"0.5"|"0.5"|"U"|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06061940931S"|"Sample"|"06/26/2019 09:31:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4570534"|"Chlorophyll a- corrected"|"14.8"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06061940931S"|"Sample"|"06/26/2019 09:31:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4568809"|"Nitrogen- Total Kjeldahl"|"1.28"|""|"mg/L"|"0.1"|"0.4"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06061940931S"|"Sample"|"06/26/2019 09:31:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4569328"|"Orthophosphate (P)"|"0.01"|""|"mg/L"|"0.01"|"0.04"|"U"|"Dissolved"|"E54357"|"analytical batch ID used for method batch ID"|""
"21FLPDEM"|"06-06"|"1541B"|"06061940931S"|"Sample"|"06/26/2019 09:31:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4569457"|"Ammonia (N)"|"0.03"|""|"mg/L"|"0.01"|"0.04"|"I"|"Total"|"E54357"|"F - Sample filtered to remove excessive debris; analytical batch ID used for method batch ID"|""
"21FLPDEM"|"06-06"|"1541B"|"06061940931S"|"Sample"|"06/26/2019 09:31:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4574454"|"Turbidity"|"2.4"|""|"NTU"|"0.1"|"0.1"|""|""|"E54357"|"analytical batch ID used for method batch ID"|""
"21FLPDEM"|"06-06"|"1541B"|"06061940931S"|"Sample"|"06/26/2019 09:31:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4573073"|"Phosphorus- Total"|"0.04"|""|"mg/L"|"0.01"|"0.04"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06061960953F"|"Field"|"09/03/2019 09:53:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"1.966"|"m"|""|""|""|"5786417"|"Temperature, Water"|"29.27778"|""|"deg C"|""|""|""|""|""|"mid-bridge, brown color, brown green particle film, brown and black particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06061940931S"|"Sample"|"06/26/2019 09:31:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4573979"|"BOD"|"7.8"|""|"mg/L"|"0.5"|"2"|"!"|"Total"|"E54357"|"analytical batch ID used for method batch ID"|""
"21FLPDEM"|"06-06"|"1541B"|"06061940931S"|"Sample"|"06/26/2019 09:31:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4572840"|"Chlorophyll c"|"1.2"|""|"ug/L"|"0.5"|"0.5"|""|"Total"|"E54357"|""|""
"21FLPDEM"|"06-06"|"1541B"|"06061940931S"|"Sample"|"06/26/2019 09:31:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.2"|"m"|""|""|""|"4571147"|"Residues- Nonfilterable (TSS)"|"4"|""|"mg/L"|"1"|"1"|""|"Total"|"E54357"|"analytical batch ID used for method batch ID"|""
"21FLPDEM"|"06-06"|"1541B"|"06061950841F"|"Field"|"07/22/2019 08:41:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.221"|"m"|""|""|""|"5788153"|"Dissolved Oxygen"|"4.49"|""|"mg/L"|""|""|""|""|""|"dark tannic color, landscapers contributing debris to canal; fine brown particles and film, typha sp, organic debris"|""
"21FLPDEM"|"06-06"|"1541B"|"06061950841F"|"Field"|"07/22/2019 08:41:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.221"|"m"|""|""|""|"5784738"|"pH"|"7.19"|""|"SU"|""|""|""|""|""|"dark tannic color, landscapers contributing debris to canal; fine brown particles and film, typha sp, organic debris"|""
"21FLPDEM"|"06-06"|"1541B"|"06061950841F"|"Field"|"07/22/2019 08:41:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.221"|"m"|""|""|""|"5784971"|"Dissolved Oxygen Saturation"|"59.3"|""|"%"|""|""|""|""|""|"dark tannic color, landscapers contributing debris to canal; fine brown particles and film, typha sp, organic debris"|""
"21FLPDEM"|"06-06"|"1541B"|"06061950841F"|"Field"|"07/22/2019 08:41:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.221"|"m"|""|""|""|"5788294"|"Specific Conductance"|"394"|""|"umho/cm"|""|""|""|""|""|"dark tannic color, landscapers contributing debris to canal; fine brown particles and film, typha sp, organic debris"|""
"21FLPDEM"|"06-06"|"1541B"|"06061950841F"|"Field"|"07/22/2019 08:41:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.221"|"m"|""|""|""|"5789973"|"Salinity"|"0.19"|""|"PSU"|""|""|""|""|""|"dark tannic color, landscapers contributing debris to canal; fine brown particles and film, typha sp, organic debris"|""
"21FLPDEM"|"06-06"|"1541B"|"06061950841F"|"Field"|"07/22/2019 08:41:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.221"|"m"|""|""|""|"5787441"|"Temperature, Water"|"29.85"|""|"deg C"|""|""|""|""|""|"dark tannic color, landscapers contributing debris to canal; fine brown particles and film, typha sp, organic debris"|""
"21FLPDEM"|"06-06"|"1541B"|"06061980836F"|"Field"|"12/18/2019 08:36:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.222"|"m"|""|""|""|"5789443"|"Specific Conductance"|"748.9"|""|"umho/cm"|""|""|""|""|""|"light brown particle film, active precipitation, dark color"|""
"21FLPDEM"|"06-06"|"1541B"|"06061971320F"|"Field"|"10/14/2019 13:20:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"2.156"|"m"|""|""|""|"5786471"|"Dissolved Oxygen"|"6.64"|""|"mg/L"|""|""|""|""|""|"jet skiers, dark color, slight particle film"|""
"21FLPDEM"|"06-06"|"1541B"|"06061980838F"|"Field"|"12/18/2019 08:38:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"4.309"|"m"|""|""|""|"5785120"|"Temperature, Water"|"20.61"|""|"deg C"|""|""|""|""|""|"light brown particle film, active precipitation, dark color"|""
"21FLPDEM"|"06-06"|"1541B"|"06061960953F"|"Field"|"09/03/2019 09:53:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"1.966"|"m"|""|""|""|"5785663"|"Dissolved Oxygen"|"4.82"|""|"mg/L"|""|""|""|""|""|"mid-bridge, brown color, brown green particle film, brown and black particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06061980838F"|"Field"|"12/18/2019 08:38:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"4.309"|"m"|""|""|""|"5785696"|"Specific Conductance"|"3627.7"|""|"umho/cm"|""|""|""|""|""|"light brown particle film, active precipitation, dark color"|""
"21FLPDEM"|"06-06"|"1541B"|"06061980838F"|"Field"|"12/18/2019 08:38:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"4.309"|"m"|""|""|""|"5785836"|"Dissolved Oxygen Saturation"|"19.5"|""|"%"|""|""|""|""|""|"light brown particle film, active precipitation, dark color"|""
"21FLPDEM"|"06-06"|"1541B"|"06061980836F"|"Field"|"12/18/2019 08:36:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.222"|"m"|""|""|""|"5785244"|"Salinity"|"0.37"|""|"PSU"|""|""|""|""|""|"light brown particle film, active precipitation, dark color"|""
"21FLPDEM"|"06-06"|"1541B"|"06061980836F"|"Field"|"12/18/2019 08:36:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"0.222"|"m"|""|""|""|"5785250"|"Dissolved Oxygen"|"7.03"|""|"mg/L"|""|""|""|""|""|"light brown particle film, active precipitation, dark color"|""
"21FLPDEM"|"06-06"|"1541B"|"06061971320F"|"Field"|"10/14/2019 13:20:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"2.156"|"m"|""|""|""|"5786779"|"Salinity"|"0.32"|""|"PSU"|""|""|""|""|""|"jet skiers, dark color, slight particle film"|""
"21FLPDEM"|"06-06"|"1541B"|"06061980838F"|"Field"|"12/18/2019 08:38:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"4.309"|"m"|""|""|""|"5785202"|"Dissolved Oxygen"|"1.73"|""|"mg/L"|""|""|""|""|""|"light brown particle film, active precipitation, dark color"|""
"21FLPDEM"|"06-06"|"1541B"|"06061980838F"|"Field"|"12/18/2019 08:38:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"4.309"|"m"|""|""|""|"5786647"|"Salinity"|"1.92"|""|"PSU"|""|""|""|""|""|"light brown particle film, active precipitation, dark color"|""
"21FLPDEM"|"06-06"|"1541B"|"06061971320F"|"Field"|"10/14/2019 13:20:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"2.156"|"m"|""|""|""|"5784358"|"pH"|"7.54"|""|"SU"|""|""|""|""|""|"jet skiers, dark color, slight particle film"|""
"21FLPDEM"|"06-06"|"1541B"|"06061960953F"|"Field"|"09/03/2019 09:53:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"1.966"|"m"|""|""|""|"5784786"|"pH"|"7.27"|""|"SU"|""|""|""|""|""|"mid-bridge, brown color, brown green particle film, brown and black particles"|""
"21FLPDEM"|"06-06"|"1541B"|"06061960953F"|"Field"|"09/03/2019 09:53:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"PINELLAS COUNTY ENVIRONMENTAL MANAGEMENT"|"1.966"|"m"|""|""|""|"5784302"|"Salinity"|"0.17"|""|"PSU"|""|""|""|""|""|"mid-bridge, brown color, brown green particle film, brown and black particles"|""
